index,date,adj_closing_price,ticker
334,2016-04-14,179.89,SPY
335,2016-04-15,179.69,SPY
336,2016-04-18,180.95,SPY
337,2016-04-19,181.52,SPY
338,2016-04-20,181.70,SPY
339,2016-04-21,180.72,SPY
340,2016-04-22,180.72,SPY
341,2016-04-25,180.41,SPY
342,2016-04-26,180.68,SPY
343,2016-04-27,181.05,SPY
344,2016-04-28,179.41,SPY
345,2016-04-29,178.44,SPY
346,2016-05-02,179.86,SPY
347,2016-05-03,178.29,SPY
348,2016-05-04,177.30,SPY
349,2016-05-05,177.26,SPY
350,2016-05-06,177.91,SPY
351,2016-05-09,178.06,SPY
352,2016-05-10,180.27,SPY
353,2016-05-11,178.58,SPY
354,2016-05-12,178.64,SPY
355,2016-05-13,177.08,SPY
356,2016-05-16,178.83,SPY
357,2016-05-17,177.16,SPY
358,2016-05-18,177.21,SPY
359,2016-05-19,176.60,SPY
360,2016-05-20,177.71,SPY
361,2016-05-23,177.47,SPY
362,2016-05-24,179.77,SPY
363,2016-05-25,180.99,SPY
364,2016-05-26,181.04,SPY
365,2016-05-27,181.82,SPY
366,2016-05-31,181.47,SPY
367,2016-06-01,181.84,SPY
368,2016-06-02,182.40,SPY
369,2016-06-03,181.85,SPY
370,2016-06-06,182.78,SPY
371,2016-06-07,183.06,SPY
372,2016-06-08,183.66,SPY
373,2016-06-09,183.41,SPY
374,2016-06-10,181.67,SPY
375,2016-06-13,180.27,SPY
376,2016-06-14,179.92,SPY
377,2016-06-15,179.67,SPY
378,2016-06-16,180.20,SPY
379,2016-06-17,179.53,SPY
380,2016-06-20,180.69,SPY
381,2016-06-21,181.20,SPY
382,2016-06-22,180.90,SPY
383,2016-06-23,183.26,SPY
384,2016-06-24,176.68,SPY
385,2016-06-27,173.51,SPY
386,2016-06-28,176.64,SPY
387,2016-06-29,179.65,SPY
388,2016-06-30,182.10,SPY
389,2016-07-01,182.49,SPY
390,2016-07-05,181.17,SPY
391,2016-07-06,182.26,SPY
392,2016-07-07,182.15,SPY
393,2016-07-08,184.86,SPY
394,2016-07-11,185.51,SPY
395,2016-07-12,186.86,SPY
396,2016-07-13,186.83,SPY
397,2016-07-14,187.88,SPY
398,2016-07-15,187.62,SPY
399,2016-07-18,188.13,SPY
400,2016-07-19,187.94,SPY
401,2016-07-20,188.72,SPY
402,2016-07-21,188.01,SPY
403,2016-07-22,188.85,SPY
404,2016-07-25,188.34,SPY
405,2016-07-26,188.42,SPY
406,2016-07-27,188.22,SPY
407,2016-07-28,188.44,SPY
408,2016-07-29,188.75,SPY
409,2016-08-01,188.59,SPY
410,2016-08-02,187.38,SPY
411,2016-08-03,187.93,SPY
412,2016-08-04,188.13,SPY
413,2016-08-05,189.67,SPY
414,2016-08-08,189.55,SPY
415,2016-08-09,189.67,SPY
416,2016-08-10,189.20,SPY
417,2016-08-11,190.08,SPY
418,2016-08-12,189.91,SPY
419,2016-08-15,190.46,SPY
420,2016-08-16,189.48,SPY
421,2016-08-17,189.83,SPY
422,2016-08-18,190.26,SPY
423,2016-08-19,189.98,SPY
424,2016-08-22,189.97,SPY
425,2016-08-23,190.35,SPY
426,2016-08-24,189.38,SPY
427,2016-08-25,189.25,SPY
428,2016-08-26,188.89,SPY
429,2016-08-29,189.82,SPY
430,2016-08-30,189.51,SPY
431,2016-08-31,188.97,SPY
432,2016-09-01,188.98,SPY
433,2016-09-02,189.83,SPY
434,2016-09-06,190.41,SPY
435,2016-09-07,190.39,SPY
436,2016-09-08,189.95,SPY
437,2016-09-09,185.41,SPY
438,2016-09-12,188.07,SPY
439,2016-09-13,185.36,SPY
440,2016-09-14,185.29,SPY
441,2016-09-15,187.15,SPY
442,2016-09-16,186.42,SPY
443,2016-09-19,186.46,SPY
444,2016-09-20,186.47,SPY
445,2016-09-21,188.56,SPY
446,2016-09-22,189.75,SPY
447,2016-09-23,188.71,SPY
448,2016-09-26,187.18,SPY
449,2016-09-27,188.34,SPY
450,2016-09-28,189.28,SPY
451,2016-09-29,187.57,SPY
452,2016-09-30,188.98,SPY
453,2016-10-03,188.53,SPY
454,2016-10-04,187.57,SPY
455,2016-10-05,188.40,SPY
456,2016-10-06,188.53,SPY
457,2016-10-07,187.88,SPY
458,2016-10-10,188.86,SPY
459,2016-10-11,186.47,SPY
460,2016-10-12,186.72,SPY
461,2016-10-13,186.11,SPY
462,2016-10-14,186.20,SPY
463,2016-10-17,185.56,SPY
464,2016-10-18,186.72,SPY
465,2016-10-19,187.22,SPY
466,2016-10-20,186.87,SPY
467,2016-10-21,186.96,SPY
468,2016-10-24,187.75,SPY
469,2016-10-25,187.12,SPY
470,2016-10-26,186.75,SPY
471,2016-10-27,186.25,SPY
472,2016-10-28,185.70,SPY
473,2016-10-31,185.71,SPY
474,2016-11-01,184.36,SPY
475,2016-11-02,183.25,SPY
476,2016-11-03,182.41,SPY
477,2016-11-04,182.21,SPY
478,2016-11-07,186.23,SPY
479,2016-11-08,187.07,SPY
480,2016-11-09,189.05,SPY
481,2016-11-10,189.52,SPY
482,2016-11-11,189.09,SPY
483,2016-11-14,189.24,SPY
484,2016-11-15,190.71,SPY
485,2016-11-16,190.35,SPY
486,2016-11-17,191.33,SPY
487,2016-11-18,190.90,SPY
488,2016-11-21,192.35,SPY
489,2016-11-22,192.72,SPY
490,2016-11-23,192.83,SPY
491,2016-11-25,193.54,SPY
492,2016-11-28,192.63,SPY
493,2016-11-29,193.01,SPY
494,2016-11-30,192.55,SPY
495,2016-12-01,191.84,SPY
496,2016-12-02,191.94,SPY
497,2016-12-05,193.09,SPY
498,2016-12-06,193.70,SPY
499,2016-12-07,196.23,SPY
500,2016-12-08,196.71,SPY
501,2016-12-09,197.90,SPY
502,2016-12-12,197.68,SPY
503,2016-12-13,198.99,SPY
504,2016-12-14,197.35,SPY
505,2016-12-15,198.16,SPY
506,2016-12-16,197.78,SPY
507,2016-12-19,198.21,SPY
508,2016-12-20,198.97,SPY
509,2016-12-21,198.42,SPY
510,2016-12-22,198.08,SPY
511,2016-12-23,198.37,SPY
512,2016-12-27,198.86,SPY
513,2016-12-28,197.21,SPY
514,2016-12-29,197.17,SPY
515,2016-12-30,196.45,SPY
516,2017-01-03,197.95,SPY
517,2017-01-04,199.13,SPY
518,2017-01-05,198.97,SPY
519,2017-01-06,199.68,SPY
520,2017-01-09,199.03,SPY
521,2017-01-10,199.03,SPY
522,2017-01-11,199.59,SPY
523,2017-01-12,199.09,SPY
524,2017-01-13,199.54,SPY
525,2017-01-17,198.84,SPY
526,2017-01-18,199.28,SPY
527,2017-01-19,198.54,SPY
528,2017-01-20,199.27,SPY
529,2017-01-23,198.75,SPY
530,2017-01-24,200.03,SPY
531,2017-01-25,201.76,SPY
532,2017-01-26,201.55,SPY
533,2017-01-27,201.23,SPY
534,2017-01-30,199.98,SPY
535,2017-01-31,199.97,SPY
536,2017-02-01,200.04,SPY
537,2017-02-02,200.18,SPY
538,2017-02-03,201.56,SPY
539,2017-02-06,201.20,SPY
540,2017-02-07,201.20,SPY
541,2017-02-08,201.47,SPY
542,2017-02-09,202.66,SPY
543,2017-02-10,203.46,SPY
544,2017-02-13,204.57,SPY
545,2017-02-14,205.39,SPY
546,2017-02-15,206.46,SPY
547,2017-02-16,206.28,SPY
548,2017-02-17,206.61,SPY
549,2017-02-21,207.84,SPY
550,2017-02-22,207.66,SPY
551,2017-02-23,207.80,SPY
552,2017-02-24,208.06,SPY
553,2017-02-27,208.38,SPY
554,2017-02-28,207.82,SPY
555,2017-03-01,210.73,SPY
556,2017-03-02,209.40,SPY
557,2017-03-03,209.54,SPY
558,2017-03-06,208.91,SPY
559,2017-03-07,208.29,SPY
560,2017-03-08,207.90,SPY
561,2017-03-09,208.17,SPY
562,2017-03-10,208.89,SPY
563,2017-03-13,209.00,SPY
564,2017-03-14,208.20,SPY
565,2017-03-15,210.00,SPY
566,2017-03-16,209.59,SPY
567,2017-03-17,209.22,SPY
568,2017-03-20,208.99,SPY
569,2017-03-21,206.31,SPY
570,2017-03-22,206.79,SPY
571,2017-03-23,206.57,SPY
572,2017-03-24,206.42,SPY
573,2017-03-27,206.21,SPY
574,2017-03-28,207.71,SPY
575,2017-03-29,207.91,SPY
576,2017-03-30,208.57,SPY
577,2017-03-31,208.08,SPY
578,2017-04-03,207.72,SPY
579,2017-04-04,207.85,SPY
580,2017-04-05,207.23,SPY
581,2017-04-06,207.82,SPY
582,2017-04-07,207.61,SPY
583,2017-04-10,207.73,SPY
584,2017-04-11,207.48,SPY
585,2017-04-12,206.57,SPY
586,2017-04-13,205.23,SPY
587,2017-04-17,207.05,SPY
588,2017-04-18,206.43,SPY
589,2017-04-19,206.05,SPY
590,2017-04-20,207.73,SPY
591,2017-04-21,207.07,SPY
592,2017-04-24,209.34,SPY
593,2017-04-25,210.56,SPY
594,2017-04-26,210.43,SPY
595,2017-04-27,210.61,SPY
596,2017-04-28,210.15,SPY
597,2017-05-01,210.68,SPY
598,2017-05-02,210.76,SPY
599,2017-05-03,210.50,SPY
600,2017-05-04,210.75,SPY
601,2017-05-05,211.58,SPY
602,2017-05-08,211.54,SPY
603,2017-05-09,211.35,SPY
604,2017-05-10,211.73,SPY
605,2017-05-11,211.30,SPY
606,2017-05-12,210.94,SPY
607,2017-05-15,212.11,SPY
608,2017-05-16,211.91,SPY
609,2017-05-17,208.15,SPY
610,2017-05-18,208.99,SPY
611,2017-05-19,210.35,SPY
612,2017-05-22,211.42,SPY
613,2017-05-23,211.89,SPY
614,2017-05-24,212.38,SPY
615,2017-05-25,213.40,SPY
616,2017-05-26,213.35,SPY
617,2017-05-30,213.17,SPY
618,2017-05-31,213.11,SPY
619,2017-06-01,214.81,SPY
620,2017-06-02,215.52,SPY
621,2017-06-05,215.36,SPY
622,2017-06-06,214.68,SPY
623,2017-06-07,215.07,SPY
624,2017-06-08,215.18,SPY
625,2017-06-09,214.85,SPY
626,2017-06-12,214.81,SPY
627,2017-06-13,215.86,SPY
628,2017-06-14,215.58,SPY
629,2017-06-15,215.17,SPY
630,2017-06-16,215.22,SPY
631,2017-06-19,217.01,SPY
632,2017-06-20,215.55,SPY
633,2017-06-21,215.49,SPY
634,2017-06-22,215.39,SPY
635,2017-06-23,215.65,SPY
636,2017-06-26,215.79,SPY
637,2017-06-27,214.06,SPY
638,2017-06-28,215.97,SPY
639,2017-06-29,214.07,SPY
640,2017-06-30,214.47,SPY
641,2017-07-03,214.84,SPY
642,2017-07-05,215.33,SPY
643,2017-07-06,213.36,SPY
644,2017-07-07,214.75,SPY
645,2017-07-10,214.98,SPY
646,2017-07-11,214.82,SPY
647,2017-07-12,216.43,SPY
648,2017-07-13,216.80,SPY
649,2017-07-14,217.81,SPY
650,2017-07-17,217.78,SPY
651,2017-07-18,217.90,SPY
652,2017-07-19,219.08,SPY
653,2017-07-20,219.17,SPY
654,2017-07-21,218.98,SPY
655,2017-07-24,218.92,SPY
656,2017-07-25,219.46,SPY
657,2017-07-26,219.47,SPY
658,2017-07-27,219.26,SPY
659,2017-07-28,219.00,SPY
660,2017-07-31,218.88,SPY
661,2017-08-01,219.37,SPY
662,2017-08-02,219.47,SPY
663,2017-08-03,219.05,SPY
664,2017-08-04,219.45,SPY
665,2017-08-07,219.86,SPY
666,2017-08-08,219.31,SPY
667,2017-08-09,219.31,SPY
668,2017-08-10,216.21,SPY
669,2017-08-11,216.53,SPY
670,2017-08-14,218.68,SPY
671,2017-08-15,218.65,SPY
672,2017-08-16,219.03,SPY
673,2017-08-17,215.62,SPY
674,2017-08-18,215.28,SPY
675,2017-08-21,215.45,SPY
676,2017-08-22,217.70,SPY
677,2017-08-23,216.92,SPY
678,2017-08-24,216.41,SPY
679,2017-08-25,216.92,SPY
680,2017-08-28,216.93,SPY
681,2017-08-29,217.18,SPY
682,2017-08-30,218.21,SPY
683,2017-08-31,219.52,SPY
684,2017-09-01,219.83,SPY
685,2017-09-05,218.25,SPY
686,2017-09-06,219.00,SPY
687,2017-09-07,218.97,SPY
688,2017-09-08,218.71,SPY
689,2017-09-11,221.04,SPY
690,2017-09-12,221.79,SPY
691,2017-09-13,221.90,SPY
692,2017-09-14,221.83,SPY
693,2017-09-15,222.12,SPY
694,2017-09-18,222.60,SPY
695,2017-09-19,222.82,SPY
696,2017-09-20,222.90,SPY
697,2017-09-21,222.30,SPY
698,2017-09-22,222.35,SPY
699,2017-09-25,221.89,SPY
700,2017-09-26,222.03,SPY
701,2017-09-27,222.89,SPY
702,2017-09-28,223.16,SPY
703,2017-09-29,223.94,SPY
704,2017-10-02,224.91,SPY
705,2017-10-03,225.40,SPY
706,2017-10-04,225.66,SPY
707,2017-10-05,227.00,SPY
708,2017-10-06,226.74,SPY
709,2017-10-09,226.37,SPY
710,2017-10-10,226.96,SPY
711,2017-10-11,227.32,SPY
712,2017-10-12,226.98,SPY
713,2017-10-13,227.26,SPY
714,2017-10-16,227.56,SPY
715,2017-10-17,227.72,SPY
716,2017-10-18,227.94,SPY
717,2017-10-19,228.01,SPY
718,2017-10-20,229.18,SPY
719,2017-10-23,228.29,SPY
720,2017-10-24,228.69,SPY
721,2017-10-25,227.56,SPY
722,2017-10-26,227.86,SPY
723,2017-10-27,229.72,SPY
724,2017-10-30,228.86,SPY
725,2017-10-31,229.22,SPY
726,2017-11-01,229.52,SPY
727,2017-11-02,229.61,SPY
728,2017-11-03,230.38,SPY
729,2017-11-06,230.73,SPY
730,2017-11-07,230.57,SPY
731,2017-11-08,230.97,SPY
732,2017-11-09,230.13,SPY
733,2017-11-10,230.06,SPY
734,2017-11-13,230.27,SPY
735,2017-11-14,229.74,SPY
736,2017-11-15,228.59,SPY
737,2017-11-16,230.53,SPY
738,2017-11-17,229.85,SPY
739,2017-11-20,230.24,SPY
740,2017-11-21,231.75,SPY
741,2017-11-22,231.55,SPY
742,2017-11-24,232.08,SPY
743,2017-11-27,231.96,SPY
744,2017-11-28,234.32,SPY
745,2017-11-29,234.18,SPY
746,2017-11-30,236.23,SPY
747,2017-12-01,235.74,SPY
748,2017-12-04,235.45,SPY
749,2017-12-05,234.60,SPY
750,2017-12-06,234.65,SPY
751,2017-12-07,235.39,SPY
752,2017-12-08,236.67,SPY
753,2017-12-11,237.38,SPY
754,2017-12-12,237.80,SPY
755,2017-12-13,237.78,SPY
756,2017-12-14,236.80,SPY
757,2017-12-15,238.78,SPY
758,2017-12-18,240.29,SPY
759,2017-12-19,239.37,SPY
760,2017-12-20,239.24,SPY
761,2017-12-21,239.74,SPY
762,2017-12-22,239.67,SPY
763,2017-12-26,239.39,SPY
764,2017-12-27,239.50,SPY
765,2017-12-28,240.00,SPY
766,2017-12-29,239.09,SPY
767,2018-01-02,240.80,SPY
768,2018-01-03,242.32,SPY
769,2018-01-04,243.35,SPY
770,2018-01-05,244.97,SPY
771,2018-01-08,245.42,SPY
772,2018-01-09,245.97,SPY
773,2018-01-10,245.59,SPY
774,2018-01-11,247.39,SPY
775,2018-01-12,249.00,SPY
776,2018-01-16,248.15,SPY
777,2018-01-17,250.51,SPY
778,2018-01-18,250.09,SPY
779,2018-01-19,251.23,SPY
780,2018-01-22,253.27,SPY
781,2018-01-23,253.81,SPY
782,2018-01-24,253.71,SPY
783,2018-01-25,253.82,SPY
784,2018-01-26,256.76,SPY
785,2018-01-29,255.06,SPY
786,2018-01-30,252.44,SPY
787,2018-01-31,252.57,SPY
788,2018-02-01,252.28,SPY
789,2018-02-02,246.79,SPY
790,2018-02-05,236.47,SPY
791,2018-02-06,241.12,SPY
792,2018-02-07,239.82,SPY
793,2018-02-08,230.82,SPY
794,2018-02-09,234.29,SPY
795,2018-02-12,237.73,SPY
796,2018-02-13,238.32,SPY
797,2018-02-14,241.54,SPY
798,2018-02-15,244.62,SPY
799,2018-02-16,244.69,SPY
800,2018-02-20,243.16,SPY
801,2018-02-21,241.95,SPY
802,2018-02-22,242.26,SPY
803,2018-02-23,246.12,SPY
804,2018-02-26,248.98,SPY
805,2018-02-27,245.87,SPY
806,2018-02-28,243.38,SPY
807,2018-03-01,239.84,SPY
808,2018-03-02,241.08,SPY
809,2018-03-05,243.87,SPY
810,2018-03-06,244.48,SPY
811,2018-03-07,244.39,SPY
812,2018-03-08,245.58,SPY
813,2018-03-09,249.85,SPY
814,2018-03-12,249.54,SPY
815,2018-03-13,247.92,SPY
816,2018-03-14,246.65,SPY
817,2018-03-15,246.38,SPY
818,2018-03-16,246.65,SPY
819,2018-03-19,243.31,SPY
820,2018-03-20,243.73,SPY
821,2018-03-21,243.26,SPY
822,2018-03-22,237.18,SPY
823,2018-03-23,232.12,SPY
824,2018-03-26,238.47,SPY
825,2018-03-27,234.42,SPY
826,2018-03-28,233.72,SPY
827,2018-03-29,236.71,SPY
828,2018-04-02,231.60,SPY
829,2018-04-03,234.57,SPY
830,2018-04-04,237.08,SPY
831,2018-04-05,238.95,SPY
832,2018-04-06,233.63,SPY
833,2018-04-09,234.78,SPY
834,2018-04-10,238.51,SPY
835,2018-04-11,237.26,SPY
836,2018-04-12,239.21,SPY
837,2018-04-13,238.51,SPY
838,2018-04-16,240.47,SPY
839,2018-04-17,243.04,SPY
840,2018-04-18,243.22,SPY
841,2018-04-19,241.87,SPY
842,2018-04-20,239.82,SPY
843,2018-04-23,239.79,SPY
844,2018-04-24,236.56,SPY
845,2018-04-25,237.14,SPY
846,2018-04-26,239.55,SPY
847,2018-04-27,239.78,SPY
848,2018-04-30,237.93,SPY
849,2018-05-01,238.36,SPY
850,2018-05-02,236.76,SPY
851,2018-05-03,236.23,SPY
852,2018-05-04,239.29,SPY
853,2018-05-07,240.10,SPY
854,2018-05-08,240.10,SPY
855,2018-05-09,242.42,SPY
856,2018-05-10,244.69,SPY
857,2018-05-11,245.44,SPY
858,2018-05-14,245.55,SPY
859,2018-05-15,243.86,SPY
860,2018-05-16,244.89,SPY
861,2018-05-17,244.68,SPY
862,2018-05-18,244.07,SPY
863,2018-05-21,245.90,SPY
864,2018-05-22,245.22,SPY
865,2018-05-23,245.89,SPY
866,2018-05-24,245.39,SPY
867,2018-05-25,244.81,SPY
868,2018-05-29,241.99,SPY
869,2018-05-30,245.22,SPY
870,2018-05-31,243.72,SPY
871,2018-06-01,246.11,SPY
872,2018-06-04,247.28,SPY
873,2018-06-05,247.46,SPY
874,2018-06-06,249.53,SPY
875,2018-06-07,249.50,SPY
876,2018-06-08,250.24,SPY
877,2018-06-11,250.57,SPY
878,2018-06-12,250.90,SPY
879,2018-06-13,250.10,SPY
880,2018-06-14,250.73,SPY
881,2018-06-15,250.41,SPY
882,2018-06-18,249.89,SPY
883,2018-06-19,248.93,SPY
884,2018-06-20,249.36,SPY
885,2018-06-21,247.79,SPY
886,2018-06-22,248.25,SPY
887,2018-06-25,244.87,SPY
888,2018-06-26,245.41,SPY
889,2018-06-27,243.38,SPY
890,2018-06-28,244.77,SPY
891,2018-06-29,245.12,SPY
892,2018-07-02,245.64,SPY
893,2018-07-03,244.78,SPY
894,2018-07-05,246.77,SPY
895,2018-07-06,248.86,SPY
896,2018-07-09,251.10,SPY
897,2018-07-10,252.00,SPY
898,2018-07-11,250.16,SPY
899,2018-07-12,252.43,SPY
900,2018-07-13,252.63,SPY
901,2018-07-16,252.40,SPY
902,2018-07-17,253.42,SPY
903,2018-07-18,253.96,SPY
904,2018-07-19,253.00,SPY
905,2018-07-20,252.71,SPY
906,2018-07-23,253.18,SPY
907,2018-07-24,254.45,SPY
908,2018-07-25,256.62,SPY
909,2018-07-26,256.02,SPY
910,2018-07-27,254.28,SPY
911,2018-07-30,252.95,SPY
912,2018-07-31,254.20,SPY
913,2018-08-01,253.78,SPY
914,2018-08-02,255.16,SPY
915,2018-08-03,256.25,SPY
916,2018-08-06,257.19,SPY
917,2018-08-07,258.04,SPY
918,2018-08-08,257.93,SPY
919,2018-08-09,257.58,SPY
920,2018-08-10,255.85,SPY
921,2018-08-13,254.90,SPY
922,2018-08-14,256.52,SPY
923,2018-08-15,254.61,SPY
924,2018-08-16,256.67,SPY
925,2018-08-17,257.57,SPY
926,2018-08-20,258.12,SPY
927,2018-08-21,258.73,SPY
928,2018-08-22,258.57,SPY
929,2018-08-23,258.23,SPY
930,2018-08-24,259.78,SPY
931,2018-08-27,261.84,SPY
932,2018-08-28,261.96,SPY
933,2018-08-29,263.37,SPY
934,2018-08-30,262.31,SPY
935,2018-08-31,262.31,SPY
936,2018-09-04,261.86,SPY
937,2018-09-05,261.16,SPY
938,2018-09-06,260.37,SPY
939,2018-09-07,259.87,SPY
940,2018-09-10,260.32,SPY
941,2018-09-11,261.18,SPY
942,2018-09-12,261.24,SPY
943,2018-09-13,262.78,SPY
944,2018-09-14,262.83,SPY
945,2018-09-17,261.44,SPY
946,2018-09-18,262.86,SPY
947,2018-09-19,263.14,SPY
948,2018-09-20,265.27,SPY
949,2018-09-21,265.03,SPY
950,2018-09-24,264.15,SPY
951,2018-09-25,263.90,SPY
952,2018-09-26,263.11,SPY
953,2018-09-27,263.85,SPY
954,2018-09-28,263.87,SPY
955,2018-10-01,264.79,SPY
956,2018-10-02,264.64,SPY
957,2018-10-03,264.78,SPY
958,2018-10-04,262.71,SPY
959,2018-10-05,261.24,SPY
960,2018-10-08,261.24,SPY
961,2018-10-09,260.86,SPY
962,2018-10-10,252.60,SPY
963,2018-10-11,247.04,SPY
964,2018-10-12,250.47,SPY
965,2018-10-15,249.06,SPY
966,2018-10-16,254.51,SPY
967,2018-10-17,254.55,SPY
968,2018-10-18,250.88,SPY
969,2018-10-19,250.74,SPY
970,2018-10-22,249.61,SPY
971,2018-10-23,248.34,SPY
972,2018-10-24,240.82,SPY
973,2018-10-25,245.14,SPY
974,2018-10-26,240.83,SPY
975,2018-10-29,239.49,SPY
976,2018-10-30,243.04,SPY
977,2018-10-31,245.64,SPY
978,2018-11-01,248.25,SPY
979,2018-11-02,246.78,SPY
980,2018-11-05,248.14,SPY
981,2018-11-06,249.71,SPY
982,2018-11-07,255.06,SPY
983,2018-11-08,254.60,SPY
984,2018-11-09,252.11,SPY
985,2018-11-12,247.40,SPY
986,2018-11-13,246.94,SPY
987,2018-11-14,245.25,SPY
988,2018-11-15,247.81,SPY
989,2018-11-16,248.45,SPY
990,2018-11-19,244.25,SPY
991,2018-11-20,239.73,SPY
992,2018-11-21,240.55,SPY
993,2018-11-23,238.94,SPY
994,2018-11-26,242.80,SPY
995,2018-11-27,243.62,SPY
996,2018-11-28,249.22,SPY
997,2018-11-29,248.68,SPY
998,2018-11-30,250.20,SPY
999,2018-12-03,253.51,SPY
1000,2018-12-04,245.29,SPY
1001,2018-12-06,244.92,SPY
1002,2018-12-07,239.23,SPY
1003,2018-12-10,239.68,SPY
1004,2018-12-11,239.74,SPY
1005,2018-12-12,240.95,SPY
1006,2018-12-13,240.86,SPY
1007,2018-12-14,236.42,SPY
1008,2018-12-17,231.78,SPY
1009,2018-12-18,231.53,SPY
1010,2018-12-19,228.06,SPY
1011,2018-12-20,224.35,SPY
1012,2018-12-21,219.75,SPY
1013,2018-12-24,213.94,SPY
1014,2018-12-26,224.75,SPY
1015,2018-12-27,226.48,SPY
1016,2018-12-28,226.19,SPY
1017,2018-12-31,228.17,SPY
1018,2019-01-02,228.40,SPY
1019,2019-01-03,222.95,SPY
1020,2019-01-04,230.42,SPY
1021,2019-01-07,232.24,SPY
1022,2019-01-08,234.42,SPY
1023,2019-01-09,235.52,SPY
1024,2019-01-10,236.35,SPY
1025,2019-01-11,236.44,SPY
1026,2019-01-14,235.00,SPY
1027,2019-01-15,237.69,SPY
1028,2019-01-16,238.26,SPY
1029,2019-01-17,240.07,SPY
1030,2019-01-18,243.27,SPY
1031,2019-01-22,239.98,SPY
1032,2019-01-23,240.48,SPY
1033,2019-01-24,240.61,SPY
1034,2019-01-25,242.65,SPY
1035,2019-01-28,240.80,SPY
1036,2019-01-29,240.48,SPY
1037,2019-01-30,244.29,SPY
1038,2019-01-31,246.43,SPY
1039,2019-02-01,246.55,SPY
1040,2019-02-04,248.29,SPY
1041,2019-02-05,249.33,SPY
1042,2019-02-06,249.00,SPY
1043,2019-02-07,246.63,SPY
1044,2019-02-08,246.93,SPY
1045,2019-02-11,247.06,SPY
1046,2019-02-12,250.24,SPY
1047,2019-02-13,251.05,SPY
1048,2019-02-14,250.50,SPY
1049,2019-02-15,253.23,SPY
1050,2019-02-19,253.67,SPY
1051,2019-02-20,254.18,SPY
1052,2019-02-21,253.27,SPY
1053,2019-02-22,254.84,SPY
1054,2019-02-25,255.19,SPY
1055,2019-02-26,255.01,SPY
1056,2019-02-27,254.90,SPY
1057,2019-02-28,254.42,SPY
1058,2019-03-01,256.01,SPY
1059,2019-03-04,255.08,SPY
1060,2019-03-05,254.73,SPY
1061,2019-03-06,253.19,SPY
1062,2019-03-07,251.07,SPY
1063,2019-03-08,250.57,SPY
1064,2019-03-11,254.20,SPY
1065,2019-03-12,255.16,SPY
1066,2019-03-13,256.85,SPY
1067,2019-03-14,256.69,SPY
1068,2019-03-15,257.96,SPY
1069,2019-03-18,258.89,SPY
1070,2019-03-19,258.95,SPY
1071,2019-03-20,258.18,SPY
1072,2019-03-21,261.09,SPY
1073,2019-03-22,256.07,SPY
1074,2019-03-25,255.87,SPY
1075,2019-03-26,257.78,SPY
1076,2019-03-27,256.43,SPY
1077,2019-03-28,257.40,SPY
1078,2019-03-29,259.03,SPY
1079,2019-04-01,262.10,SPY
1080,2019-04-02,262.23,SPY
1081,2019-04-03,262.64,SPY
1082,2019-04-04,263.34,SPY
1083,2019-04-05,264.61,SPY
1084,2019-04-08,264.81,SPY
1085,2019-04-09,263.46,SPY
1086,2019-04-10,264.36,SPY
1087,2019-04-11,264.28,SPY
1088,2019-04-12,266.07,SPY
1089,2019-04-15,265.90,SPY
1090,2019-04-16,266.07,SPY
1091,2019-04-17,265.42,SPY
1092,2019-04-18,265.94,SPY
1093,2019-04-22,266.17,SPY
1094,2019-04-23,268.56,SPY
1095,2019-04-24,267.97,SPY
1096,2019-04-25,267.80,SPY
1097,2019-04-26,269.05,SPY
1098,2019-04-29,269.47,SPY
1099,2019-04-30,269.61,SPY
1100,2019-05-01,267.58,SPY
1101,2019-05-02,267.01,SPY
1102,2019-05-03,269.62,SPY
1103,2019-05-06,268.51,SPY
1104,2019-05-07,264.03,SPY
1105,2019-05-08,263.66,SPY
1106,2019-05-09,262.86,SPY
1107,2019-05-10,264.18,SPY
1108,2019-05-13,257.54,SPY
1109,2019-05-14,259.87,SPY
1110,2019-05-15,261.39,SPY
1111,2019-05-16,263.81,SPY
1112,2019-05-17,262.11,SPY
1113,2019-05-20,260.38,SPY
1114,2019-05-21,262.72,SPY
1115,2019-05-22,261.92,SPY
1116,2019-05-23,258.72,SPY
1117,2019-05-24,259.30,SPY
1118,2019-05-28,256.89,SPY
1119,2019-05-29,255.17,SPY
1120,2019-05-30,255.86,SPY
1121,2019-05-31,252.42,SPY
1122,2019-06-03,251.77,SPY
1123,2019-06-04,257.24,SPY
1124,2019-06-05,259.47,SPY
1125,2019-06-06,261.16,SPY
1126,2019-06-07,263.77,SPY
1127,2019-06-10,264.98,SPY
1128,2019-06-11,264.92,SPY
1129,2019-06-12,264.45,SPY
1130,2019-06-13,265.54,SPY
1131,2019-06-14,265.25,SPY
1132,2019-06-17,265.35,SPY
1133,2019-06-18,268.12,SPY
1134,2019-06-19,268.73,SPY
1135,2019-06-20,271.30,SPY
1136,2019-06-21,270.90,SPY
1137,2019-06-24,270.57,SPY
1138,2019-06-25,267.92,SPY
1139,2019-06-26,267.65,SPY
1140,2019-06-27,268.60,SPY
1141,2019-06-28,269.98,SPY
1142,2019-07-01,272.43,SPY
1143,2019-07-02,273.14,SPY
1144,2019-07-03,275.33,SPY
1145,2019-07-05,275.01,SPY
1146,2019-07-08,273.50,SPY
